Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
446029,713,9/10/2014 8:54,Harry Bridges Plaza (Ferry Building),50,9/10/2014 9:06,Townsend at 7th,65,349,Subscriber,94903
446028,494,9/10/2014 8:54,Harry Bridges Plaza (Ferry Building),50,9/10/2014 9:02,2nd at Townsend,61,524,Subscriber,94903
446025,345,9/10/2014 8:54,Steuart at Market,74,9/10/2014 8:59,Howard at 2nd,63,443,Subscriber,94115
446024,600,9/10/2014 8:53,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:03,5th at Howard,57,545,Subscriber,94403
446022,309,9/10/2014 8:53,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:58,Embarcadero at Sansome,60,488,Customer,94904
446020,784,9/10/2014 8:53,San Francisco City Hall,58,9/10/2014 9:06,Beale at Market,56,29,Subscriber,94102
446019,214,9/10/2014 8:52,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:56,Townsend at 7th,65,411,Subscriber,94065
446017,362,9/10/2014 8:52,Powell at Post (Union Square),71,9/10/2014 8:58,Beale at Market,56,405,Subscriber,95746
446015,606,9/10/2014 8:52,Harry Bridges Plaza (Ferry Building),50,9/10/2014 9:02,San Francisco Caltrain 2 (330 Townsend),69,441,Subscriber,94901
446014,625,9/10/2014 8:52,Civic Center BART (7th at Market),72,9/10/2014 9:02,San Francisco Caltrain (Townsend at 4th),70,687,Subscriber,94117
446013,637,9/10/2014 8:52,Ryland Park,84,9/10/2014 9:02,San Jose Diridon Caltrain Station,2,180,Subscriber,95112
446011,454,9/10/2014 8:52,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:59,Beale at Market,56,415,Subscriber,94107
446009,429,9/10/2014 8:51,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:59,Howard at 2nd,63,485,Subscriber,94941
446008,220,9/10/2014 8:51,San Salvador at 1st,8,9/10/2014 8:55,MLK Library,11,696,Subscriber,95113
446007,192,9/10/2014 8:51,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:54,Townsend at 7th,65,418,Subscriber,95054
446006,230,9/10/2014 8:51,2nd at Townsend,61,9/10/2014 8:55,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,94107
446005,191,9/10/2014 8:51,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:54,Townsend at 7th,65,438,Subscriber,95112
446004,859,9/10/2014 8:51,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:05,Broadway St at Battery St,82,351,Subscriber,95130
446003,844,9/10/2014 8:51,Mountain View Caltrain Station,28,9/10/2014 9:05,San Antonio Shopping Center,31,218,Subscriber,94133
446002,797,9/10/2014 8:51,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:04,South Van Ness at Market,66,137,Subscriber,94010
446000,888,9/10/2014 8:51,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:05,Mechanics Plaza (Market at Battery),75,603,Subscriber,94063
445999,1169,9/10/2014 8:51,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 9:10,Clay at Battery,41,442,Subscriber,94305
445998,736,9/10/2014 8:50,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:03,Embarcadero at Folsom,51,502,Subscriber,95014
445996,318,9/10/2014 8:50,Howard at 2nd,63,9/10/2014 8:55,5th at Howard,57,451,Customer,92024
445995,323,9/10/2014 8:50,Temporary Transbay Terminal (Howard at Beale),55,9/10/2014 8:55,2nd at South Park,64,403,Subscriber,94610
445994,435,9/10/2014 8:50,Market at Sansome,77,9/10/2014 8:57,2nd at South Park,64,288,Subscriber,94610
445993,376,9/10/2014 8:50,2nd at Townsend,61,9/10/2014 8:56,Howard at 2nd,63,481,Subscriber,94107
445992,235,9/10/2014 8:50,Mountain View Caltrain Station,28,9/10/2014 8:54,Mountain View City Hall,27,680,Subscriber,94107
445991,554,9/10/2014 8:50,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:59,Civic Center BART (7th at Market),72,284,Subscriber,94041
445990,467,9/10/2014 8:50,Powell at Post (Union Square),71,9/10/2014 8:58,San Francisco Caltrain (Townsend at 4th),70,540,Subscriber,94115
445988,147,9/10/2014 8:50,Howard at 2nd,63,9/10/2014 8:52,Market at Sansome,77,275,Subscriber,94127
445987,720,9/10/2014 8:50,Rengstorff Avenue / California Street,33,9/10/2014 9:02,Mountain View Caltrain Station,28,153,Subscriber,94040-1724
445986,624,9/10/2014 8:50,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 9:00,Temporary Transbay Terminal (Howard at Beale),55,361,Subscriber,94404
445985,593,9/10/2014 8:50,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 9:00,Harry Bridges Plaza (Ferry Building),50,238,Subscriber,94111
445984,135,9/10/2014 8:50,Steuart at Market,74,9/10/2014 8:52,Embarcadero at Folsom,51,321,Subscriber,94582
445981,311,9/10/2014 8:49,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:54,5th at Howard,57,289,Subscriber,95110
445977,447,9/10/2014 8:49,Steuart at Market,74,9/10/2014 8:56,Embarcadero at Sansome,60,277,Subscriber,94565
445976,781,9/10/2014 8:49,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 9:02,Broadway St at Battery St,82,496,Subscriber,95123
445975,379,9/10/2014 8:49,Civic Center BART (7th at Market),72,9/10/2014 8:55,Townsend at 7th,65,587,Subscriber,94501
445973,479,9/10/2014 8:48,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:56,Howard at 2nd,63,446,Subscriber,94041
445972,1756,9/10/2014 8:48,Grant Avenue at Columbus Avenue,73,9/10/2014 9:18,Beale at Market,56,520,Subscriber,94133
445971,392,9/10/2014 8:48,Steuart at Market,74,9/10/2014 8:55,Broadway St at Battery St,82,618,Subscriber,94556
445969,653,9/10/2014 8:48,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:59,Temporary Transbay Terminal (Howard at Beale),55,495,Subscriber,95008
445968,501,9/10/2014 8:48,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:57,Howard at 2nd,63,584,Subscriber,94306
445967,370,9/10/2014 8:47,Howard at 2nd,63,9/10/2014 8:54,San Francisco Caltrain (Townsend at 4th),70,280,Subscriber,94105
445966,590,9/10/2014 8:47,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:57,5th at Howard,57,96,Subscriber,94503
445964,376,9/10/2014 8:47,2nd at Folsom,62,9/10/2014 8:53,San Francisco Caltrain (Townsend at 4th),70,497,Subscriber,94107
445963,627,9/10/2014 8:45,Market at Sansome,77,9/10/2014 8:55,Market at 10th,67,529,Subscriber,94611
445962,238,9/10/2014 8:45,San Jose Diridon Caltrain Station,2,9/10/2014 8:49,Adobe on Almaden,5,667,Subscriber,94002
445961,668,9/10/2014 8:44,Grant Avenue at Columbus Avenue,73,9/10/2014 8:56,San Francisco Caltrain (Townsend at 4th),70,546,Subscriber,94133
445959,722,9/10/2014 8:44,Market at 10th,67,9/10/2014 8:56,San Francisco Caltrain (Townsend at 4th),70,366,Subscriber,94103
445958,456,9/10/2014 8:44,Civic Center BART (7th at Market),72,9/10/2014 8:51,Post at Kearny,47,390,Subscriber,94103
445957,630,9/10/2014 8:42,Temporary Transbay Terminal (Howard at Beale),55,9/10/2014 8:53,Embarcadero at Vallejo,48,534,Subscriber,94702
445956,448,9/10/2014 8:42,Embarcadero at Folsom,51,9/10/2014 8:49,Broadway St at Battery St,82,456,Subscriber,94602
445954,421,9/10/2014 8:42,2nd at South Park,64,9/10/2014 8:49,Mechanics Plaza (Market at Battery),75,571,Subscriber,94107
445953,311,9/10/2014 8:41,San Antonio Caltrain Station,29,9/10/2014 8:46,San Antonio Shopping Center,31,87,Subscriber,94040
445952,750,9/10/2014 8:41,Golden Gate at Polk,59,9/10/2014 8:53,San Francisco Caltrain (Townsend at 4th),70,266,Subscriber,94102
445951,331,9/10/2014 8:40,San Antonio Caltrain Station,29,9/10/2014 8:46,San Antonio Shopping Center,31,671,Subscriber,94070
445950,103,9/10/2014 8:41,2nd at South Park,64,9/10/2014 8:42,2nd at South Park,64,468,Subscriber,94107
445949,883,9/10/2014 8:40,2nd at Townsend,61,9/10/2014 8:55,Mechanics Plaza (Market at Battery),75,487,Subscriber,94403
445946,557,9/10/2014 8:39,Beale at Market,56,9/10/2014 8:48,2nd at South Park,64,507,Subscriber,94612
445945,625,9/10/2014 8:39,Golden Gate at Polk,59,9/10/2014 8:49,Townsend at 7th,65,212,Subscriber,94118
445944,848,9/10/2014 8:38,Palo Alto Caltrain Station,34,9/10/2014 8:53,Park at Olive,38,22,Subscriber,94102
445943,14031,9/10/2014 8:38,Beale at Market,56,9/10/2014 12:32,Embarcadero at Sansome,60,608,Subscriber,94703
445942,661,9/10/2014 8:38,2nd at Townsend,61,9/10/2014 8:49,Clay at Battery,41,395,Subscriber,94041
445941,610,9/10/2014 8:38,2nd at South Park,64,9/10/2014 8:48,Embarcadero at Vallejo,48,480,Subscriber,94602
445940,920,9/10/2014 8:38,2nd at Townsend,61,9/10/2014 8:53,2nd at Townsend,61,600,Subscriber,94107
445938,373,9/10/2014 8:38,Embarcadero at Bryant,54,9/10/2014 8:44,San Francisco Caltrain (Townsend at 4th),70,404,Subscriber,94105
445937,959,9/10/2014 8:37,Temporary Transbay Terminal (Howard at Beale),55,9/10/2014 8:53,South Van Ness at Market,66,593,Subscriber,94611
445936,433,9/10/2014 8:37,Powell Street BART,39,9/10/2014 8:44,San Francisco Caltrain (Townsend at 4th),70,86,Subscriber,94109
445934,614,9/10/2014 8:37,Grant Avenue at Columbus Avenue,73,9/10/2014 8:47,Embarcadero at Folsom,51,579,Subscriber,94133
445932,322,9/10/2014 8:35,Powell Street BART,39,9/10/2014 8:41,San Francisco Caltrain (Townsend at 4th),70,584,Subscriber,94403
445931,413,9/10/2014 8:35,Civic Center BART (7th at Market),72,9/10/2014 8:42,Townsend at 7th,65,367,Subscriber,94618
445930,545,9/10/2014 8:35,5th at Howard,57,9/10/2014 8:44,Beale at Market,56,449,Subscriber,94107
445927,333,9/10/2014 8:34,Powell at Post (Union Square),71,9/10/2014 8:40,Yerba Buena Center of the Arts (3rd @ Howard),68,398,Subscriber,94109
445925,1163,9/10/2014 8:34,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:53,Howard at 2nd,63,336,Subscriber,94040
445924,308,9/10/2014 8:34,2nd at Folsom,62,9/10/2014 8:39,2nd at Townsend,61,487,Subscriber,94706
445923,900,9/10/2014 8:33,Broadway St at Battery St,82,9/10/2014 8:48,Civic Center BART (7th at Market),72,317,Subscriber,94133
445922,1126,9/10/2014 8:33,Grant Avenue at Columbus Avenue,73,9/10/2014 8:52,2nd at Townsend,61,554,Subscriber,94133
445921,317,9/10/2014 8:32,San Jose Diridon Caltrain Station,2,9/10/2014 8:38,Santa Clara at Almaden,4,84,Subscriber,94403
445920,355,9/10/2014 8:32,Embarcadero at Sansome,60,9/10/2014 8:38,Harry Bridges Plaza (Ferry Building),50,441,Subscriber,94133
445919,339,9/10/2014 8:32,San Jose Diridon Caltrain Station,2,9/10/2014 8:38,Santa Clara at Almaden,4,648,Subscriber,94103
445918,578,9/10/2014 8:32,San Francisco City Hall,58,9/10/2014 8:42,San Francisco Caltrain 2 (330 Townsend),69,411,Subscriber,94102
445915,839,9/10/2014 8:31,Steuart at Market,74,9/10/2014 8:45,Townsend at 7th,65,613,Subscriber,94618
445914,269,9/10/2014 8:31,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:35,5th at Howard,57,276,Subscriber,94306
445911,682,9/10/2014 8:30,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:42,Steuart at Market,74,618,Subscriber,94024
445910,796,9/10/2014 8:30,2nd at Townsend,61,9/10/2014 8:44,Market at 10th,67,366,Subscriber,94107
445909,651,9/10/2014 8:30,Steuart at Market,74,9/10/2014 8:41,2nd at South Park,64,571,Subscriber,94945
445908,517,9/10/2014 8:30,2nd at South Park,64,9/10/2014 8:39,Mechanics Plaza (Market at Battery),75,285,Subscriber,94105
445907,160,9/10/2014 8:30,Embarcadero at Bryant,54,9/10/2014 8:33,Embarcadero at Folsom,51,455,Subscriber,94115
445906,702,9/10/2014 8:30,Market at 10th,67,9/10/2014 8:42,San Francisco Caltrain (Townsend at 4th),70,289,Subscriber,94103
445905,611,9/10/2014 8:29,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:40,Commercial at Montgomery,45,274,Subscriber,95014
445903,153,9/10/2014 8:29,Steuart at Market,74,9/10/2014 8:32,Embarcadero at Folsom,51,322,Subscriber,94044
445902,236,9/10/2014 8:29,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:33,Townsend at 7th,65,619,Subscriber,94107
445901,514,9/10/2014 8:29,Market at 4th,76,9/10/2014 8:38,San Francisco Caltrain (Townsend at 4th),70,496,Subscriber,94117
445900,560,9/10/2014 8:29,Spear at Folsom,49,9/10/2014 8:38,San Francisco Caltrain 2 (330 Townsend),69,284,Subscriber,94610
445899,891,9/10/2014 8:29,Steuart at Market,74,9/10/2014 8:44,2nd at South Park,64,448,Subscriber,94117
445898,692,9/10/2014 8:28,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:40,Post at Kearny,47,514,Subscriber,94301
445894,436,9/10/2014 8:28,Embarcadero at Folsom,51,9/10/2014 8:35,Yerba Buena Center of the Arts (3rd @ Howard),68,516,Subscriber,95131
445893,641,9/10/2014 8:27,Beale at Market,56,9/10/2014 8:38,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94618
445892,668,9/10/2014 8:28,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:39,Steuart at Market,74,637,Subscriber,95051
445891,364,9/10/2014 8:28,Temporary Transbay Terminal (Howard at Beale),55,9/10/2014 8:34,Commercial at Montgomery,45,490,Subscriber,94618
445890,759,9/10/2014 8:28,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:40,Temporary Transbay Terminal (Howard at Beale),55,312,Subscriber,94062
445889,678,9/10/2014 8:28,Howard at 2nd,63,9/10/2014 8:39,Townsend at 7th,65,878,Subscriber,94901
445886,1174,9/10/2014 8:27,Embarcadero at Bryant,54,9/10/2014 8:46,Commercial at Montgomery,45,66,Subscriber,94105
445885,557,9/10/2014 8:27,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:36,Commercial at Montgomery,45,158,Subscriber,94061
445884,385,9/10/2014 8:27,Clay at Battery,41,9/10/2014 8:33,Embarcadero at Folsom,51,456,Subscriber,94105
445883,572,9/10/2014 8:26,Ryland Park,84,9/10/2014 8:36,Santa Clara County Civic Center,80,42,Subscriber,95112
445882,980,9/10/2014 8:26,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:42,Mechanics Plaza (Market at Battery),75,517,Subscriber,94404
445879,729,9/10/2014 8:26,Steuart at Market,74,9/10/2014 8:38,San Francisco Caltrain 2 (330 Townsend),69,351,Subscriber,94705
445877,258,9/10/2014 8:26,2nd at Folsom,62,9/10/2014 8:30,Mechanics Plaza (Market at Battery),75,651,Subscriber,94107
445876,554,9/10/2014 8:25,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:34,2nd at Townsend,61,260,Subscriber,94949
445874,734,9/10/2014 8:25,5th at Howard,57,9/10/2014 8:37,Embarcadero at Folsom,51,439,Customer,98027
445872,393,9/10/2014 8:25,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:31,2nd at Townsend,61,395,Subscriber,94901
445870,407,9/10/2014 8:24,Powell Street BART,39,9/10/2014 8:31,San Francisco Caltrain 2 (330 Townsend),69,361,Subscriber,94107
445867,330,9/10/2014 8:23,Steuart at Market,74,9/10/2014 8:29,Embarcadero at Sansome,60,441,Subscriber,94595
445866,363,9/10/2014 8:23,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:29,Embarcadero at Sansome,60,493,Subscriber,94568
445865,319,9/10/2014 8:22,Powell Street BART,39,9/10/2014 8:28,Market at Sansome,77,436,Customer,nil
445864,867,9/10/2014 8:22,Powell Street BART,39,9/10/2014 8:37,2nd at South Park,64,573,Customer,nil
445863,317,9/10/2014 8:22,Embarcadero at Sansome,60,9/10/2014 8:28,Clay at Battery,41,450,Subscriber,94133
445858,420,9/10/2014 8:21,Commercial at Montgomery,45,9/10/2014 8:28,Yerba Buena Center of the Arts (3rd @ Howard),68,498,Subscriber,94133
445857,421,9/10/2014 8:21,Embarcadero at Bryant,54,9/10/2014 8:28,Embarcadero at Vallejo,48,286,Subscriber,94105
445856,696,9/10/2014 8:20,South Van Ness at Market,66,9/10/2014 8:32,San Francisco Caltrain (Townsend at 4th),70,495,Subscriber,94127
445855,616,9/10/2014 8:20,Temporary Transbay Terminal (Howard at Beale),55,9/10/2014 8:31,San Francisco Caltrain (Townsend at 4th),70,134,Subscriber,95111
445854,322,9/10/2014 8:20,Beale at Market,56,9/10/2014 8:25,Spear at Folsom,49,284,Subscriber,94131
445853,1377,9/10/2014 8:20,Market at 10th,67,9/10/2014 8:43,Grant Avenue at Columbus Avenue,73,583,Customer,61
445852,1168,9/10/2014 8:20,Civic Center BART (7th at Market),72,9/10/2014 8:39,2nd at Townsend,61,267,Subscriber,94103
445851,523,9/10/2014 8:19,2nd at Townsend,61,9/10/2014 8:27,Steuart at Market,74,448,Subscriber,95120
445850,538,9/10/2014 8:18,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:27,Steuart at Market,74,277,Subscriber,94158
445848,213,9/10/2014 8:18,2nd at Townsend,61,9/10/2014 8:21,2nd at Folsom,62,487,Subscriber,94086
445847,312,9/10/2014 8:17,San Jose Diridon Caltrain Station,2,9/10/2014 8:23,Santa Clara at Almaden,4,51,Subscriber,94103
445846,513,9/10/2014 8:17,Beale at Market,56,9/10/2014 8:25,Embarcadero at Sansome,60,602,Subscriber,94703
445845,746,9/10/2014 8:17,Grant Avenue at Columbus Avenue,73,9/10/2014 8:29,Beale at Market,56,608,Subscriber,94133
445844,736,9/10/2014 8:17,5th at Howard,57,9/10/2014 8:29,Townsend at 7th,65,576,Subscriber,94103
445840,524,9/10/2014 8:16,Davis at Jackson,42,9/10/2014 8:25,Embarcadero at Vallejo,48,309,Subscriber,94708
445839,552,9/10/2014 8:16,Civic Center BART (7th at Market),72,9/10/2014 8:25,Commercial at Montgomery,45,368,Subscriber,94111
445838,354,9/10/2014 8:16,Broadway St at Battery St,82,9/10/2014 8:22,Spear at Folsom,49,627,Subscriber,94133
445837,480,9/10/2014 8:15,2nd at Townsend,61,9/10/2014 8:23,Steuart at Market,74,321,Subscriber,94070
445836,451,9/10/2014 8:15,South Van Ness at Market,66,9/10/2014 8:23,5th at Howard,57,439,Subscriber,94117
445835,950,9/10/2014 8:15,Steuart at Market,74,9/10/2014 8:31,Townsend at 7th,65,519,Subscriber,94546
445834,1522,9/10/2014 8:15,San Jose Civic Center,3,9/10/2014 8:40,SJSU 4th at San Carlos,12,138,Customer,21158
445833,481,9/10/2014 8:15,Civic Center BART (7th at Market),72,9/10/2014 8:23,Townsend at 7th,65,334,Subscriber,94609
445832,893,9/10/2014 8:15,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:30,2nd at Townsend,61,342,Subscriber,94539
445831,345,9/10/2014 8:14,Embarcadero at Sansome,60,9/10/2014 8:20,Harry Bridges Plaza (Ferry Building),50,395,Subscriber,94111
445828,340,9/10/2014 8:09,Powell at Post (Union Square),71,9/10/2014 8:14,Mechanics Plaza (Market at Battery),75,544,Subscriber,94104
445827,385,9/10/2014 8:13,Market at Sansome,77,9/10/2014 8:20,2nd at South Park,64,480,Subscriber,94704
445826,414,9/10/2014 8:12,Townsend at 7th,65,9/10/2014 8:19,Civic Center BART (7th at Market),72,267,Subscriber,94107
445824,378,9/10/2014 8:11,Harry Bridges Plaza (Ferry Building),50,9/10/2014 8:18,Embarcadero at Sansome,60,402,Subscriber,94501
445823,522,9/10/2014 8:11,South Van Ness at Market,66,9/10/2014 8:20,Post at Kearny,47,458,Subscriber,94122
445822,493,9/10/2014 8:11,Steuart at Market,74,9/10/2014 8:19,Yerba Buena Center of the Arts (3rd @ Howard),68,97,Subscriber,94501
445821,180,9/10/2014 8:11,Grant Avenue at Columbus Avenue,73,9/10/2014 8:14,Clay at Battery,41,370,Subscriber,94111
445820,786,9/10/2014 8:11,Grant Avenue at Columbus Avenue,73,9/10/2014 8:24,2nd at Townsend,61,366,Subscriber,94133
445819,631,9/10/2014 8:11,San Jose Diridon Caltrain Station,2,9/10/2014 8:21,MLK Library,11,128,Subscriber,94010
445818,678,9/10/2014 8:10,Beale at Market,56,9/10/2014 8:22,San Francisco Caltrain 2 (330 Townsend),69,502,Subscriber,94609
445817,205,9/10/2014 8:10,Beale at Market,56,9/10/2014 8:14,Spear at Folsom,49,631,Subscriber,94602
445816,404,9/10/2014 8:10,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:17,2nd at Folsom,62,651,Subscriber,95130
445814,951,9/10/2014 8:09,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:25,Golden Gate at Polk,59,212,Subscriber,94305
445813,787,9/10/2014 8:09,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:22,Market at Sansome,77,388,Subscriber,94402
445812,610,9/10/2014 8:09,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:19,Embarcadero at Folsom,51,625,Subscriber,94087
445810,403,9/10/2014 8:08,Powell Street BART,39,9/10/2014 8:15,Mechanics Plaza (Market at Battery),75,521,Subscriber,94103
445809,822,9/10/2014 8:08,San Francisco Caltrain (Townsend at 4th),70,9/10/2014 8:22,Clay at Battery,41,265,Subscriber,94025
445807,619,9/10/2014 8:08,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:18,Post at Kearny,47,419,Subscriber,94002
445806,367,9/10/2014 8:07,Steuart at Market,74,9/10/2014 8:14,Embarcadero at Sansome,60,450,Subscriber,94705
445805,306,9/10/2014 8:07,Steuart at Market,74,9/10/2014 8:12,Embarcadero at Sansome,60,357,Subscriber,94597
445804,208,9/10/2014 8:07,San Jose Diridon Caltrain Station,2,9/10/2014 8:10,Santa Clara at Almaden,4,75,Subscriber,94158
445803,747,9/10/2014 8:07,San Jose Diridon Caltrain Station,2,9/10/2014 8:19,MLK Library,11,182,Subscriber,94110
445802,771,9/10/2014 8:06,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:19,Embarcadero at Vallejo,48,33,Subscriber,94025
445801,683,9/10/2014 8:06,San Francisco Caltrain 2 (330 Townsend),69,9/10/2014 8:18,Market at Sansome,77,409,Subscriber,94010
